,esn,wash_date,wash_type,source_type,engine_family
588,862651,2016-08-22,WW,RDO,CFM56
589,863319,2016-08-06,WW,RDO,CFM56
590,706622,2016-12-24,WW,RDO,CF6
591,891345,2014-10-30,WW,RDO,CFM56
592,785578,2014-09-25,WW,RDO,CT7
593,785578,2014-07-09,WW,RDO,CT7
594,706497,2010-09-01,WW,RDO,CF6
595,785513,2014-08-08,WW,RDO,CT7
596,894195,2012-03-09,WW,RDO,CFM56
597,874346,2011-10-05,WW,RDO,CFM56
598,785494,2014-09-30,WW,RDO,CT7
599,785456,2012-04-19,WW,RDO,CT7
600,785191,2012-07-16,WW,RDO,CT7
601,660742,2016-10-09,WW,RDO,CFM56
602,785563,2010-11-25,WW,RDO,CT7
603,779402,2012-08-16,WW,RDO,CFM56
604,731404,2010-09-08,WW,RDO,CFM56
605,655103,2016-05-23,WW,RDO,CFM56
606,731819,2013-04-08,WW,RDO,CFM56
607,857311,2012-06-17,WW,RDO,CFM56
608,785562,2014-11-16,WW,RDO,CT7
609,706578,2017-04-28,WW,RDO,CF6
610,890232,2014-06-23,WW,RDO,CFM56
611,577681,2011-02-23,WW,RDO,CFM56
612,779804,2012-02-08,WW,RDO,CFM56
613,811128,2007-08-01,WW,RDO,CF6
614,893421,2012-12-08,WW,RDO,CFM56
615,575356,2008-09-14,WW,RDO,CFM56
616,785461,2010-08-14,WW,RDO,CT7
617,785461,2009-10-22,WW,RDO,CT7
618,785456,2011-01-16,WW,RDO,CT7
619,860195,2012-10-25,WW,RDO,CFM56
620,697503,2009-10-04,WW,RDO,CFM56
621,858952,2010-11-26,WW,RDO,CFM56
622,906249,2017-03-13,WW,RDO,GE90
623,802804,2012-04-28,WW,RDO,CFM56
624,906511,2018-04-25,WW,RDO,GE90
625,858823,2015-05-08,WW,RDO,CFM56
626,785732,2011-01-22,WW,RDO,CT7
627,731690,2013-12-08,WW,RDO,CFM56
628,804318,2012-08-03,WW,RDO,CFM56
629,724851,2012-07-20,WW,RDO,CFM56
630,894833,2012-03-02,WW,RDO,CFM56
631,706726,2010-06-25,WW,RDO,CF6
632,741613,2011-10-13,WW,RDO,CFM56
633,803988,2014-07-30,WW,RDO,CFM56
634,906247,2016-10-18,WW,RDO,GE90
635,896261,2014-01-11,WW,RDO,CFM56
636,741590,2010-02-16,WW,RDO,CFM56
637,890249,2014-04-13,WW,RDO,CFM56
638,906247,2017-10-07,WW,RDO,GE90
639,896261,2012-10-22,WW,RDO,CFM56
640,785425,2008-07-09,WW,RDO,CT7
641,892962,2013-01-22,WW,RDO,CFM56
642,811132,2009-01-17,WW,RDO,CF6
643,892403,2015-10-27,WW,RDO,CFM56
644,893492,2013-09-23,WW,RDO,CFM56
645,894120,2013-06-22,WW,RDO,CFM56
646,706883,2016-11-06,WW,RDO,CF6
647,704827,2010-12-07,WW,RDO,CF6
648,811133,2007-02-24,WW,RDO,CF6
649,906202,2014-07-30,WW,RDO,GE90
650,704456,2010-11-24,WW,RDO,CF6
651,890249,2012-08-28,WW,RDO,CFM56
652,811330,2015-03-07,WW,RDO,CF6
653,577437,2015-01-29,WW,RDO,CFM56
654,702681,2012-05-18,WW,RDO,CF6
655,857489,2012-08-04,WW,RDO,CFM56
656,888857,2014-04-29,WW,RDO,CFM56
657,811126,2007-05-07,WW,RDO,CF6
658,896261,2012-03-29,WW,RDO,CFM56
659,802804,2011-10-11,WW,RDO,CFM56
660,731735,2011-08-20,WW,RDO,CFM56
661,741592,2011-08-08,WW,RDO,CFM56
662,704612,2013-06-08,WW,RDO,CF6
663,731662,2014-05-21,WW,RDO,CFM56
664,706645,2010-09-03,WW,RDO,CF6
665,741659,2011-12-16,WW,RDO,CFM56
666,802809,2016-12-11,WW,RDO,CFM56
667,731819,2016-05-16,WW,RDO,CFM56
668,785587,2014-11-08,WW,RDO,CT7
669,785425,2009-09-27,WW,RDO,CT7
670,785494,2014-06-20,WW,RDO,CT7
671,702963,2010-09-03,WW,RDO,CF6
672,857311,2011-06-20,WW,RDO,CFM56
673,893927,2015-03-18,WW,RDO,CFM56
674,894556,2014-08-17,WW,RDO,CFM56
675,897697,2014-02-14,WW,RDO,CFM56
676,858320,2016-11-02,WW,RDO,CFM56
677,890749,2013-09-12,WW,RDO,CFM56
678,858415,2010-10-14,WW,RDO,CFM56
679,785510,2010-07-03,WW,RDO,CT7
680,706728,2016-12-22,WW,RDO,CF6
681,858797,2012-11-01,WW,RDO,CFM56
682,785420,2011-08-20,WW,RDO,CT7
683,741640,2010-06-15,WW,RDO,CFM56
684,893421,2016-09-01,WW,RDO,CFM56
685,706645,2013-03-10,WW,RDO,CF6
686,702883,2016-07-20,WW,RDO,CF6
687,599086,2020-08-09,WW,FDM,LEAP
688,906249,2011-05-05,WW,RDO,GE90
689,193620,2020-03-11,WW,FDM,CF34
690,811125,2010-04-12,WW,RDO,CF6
691,906110,2012-05-16,WW,RDO,GE90
692,697457,2011-07-31,WW,RDO,CFM56
693,897697,2013-10-04,WW,RDO,CFM56
694,785425,2007-05-05,WW,RDO,CT7
695,706951,2016-01-26,WW,RDO,CF6
696,779830,2012-04-15,WW,RDO,CFM56
697,893492,2013-02-24,WW,RDO,CFM56
698,785416,2010-11-01,WW,RDO,CT7
699,741590,2011-02-04,WW,RDO,CFM56
700,706489,2011-06-03,WW,RDO,CF6
701,706859,2016-03-05,WW,RDO,CF6
702,785420,2010-09-11,WW,RDO,CT7
703,785425,2008-08-20,WW,RDO,CT7
704,785731,2015-09-19,WW,RDO,CT7
705,906306,2014-04-02,WW,RDO,GE90
706,958281,2020-07-18,WW,FDM,GENX
707,643711,2020-06-30,WW,FDM,CFM56
708,706475,2016-07-31,WW,RDO,CF6
709,858669,2014-06-07,WW,RDO,CFM56
710,193286,2011-03-29,WW,RDO,CF34
711,894239,2011-03-19,WW,RDO,CFM56
712,702665,2017-05-02,WW,RDO,CF6
713,907594,2015-01-23,WW,RDO,GE90
714,726284,2013-02-23,WW,RDO,CFM56
715,699699,2011-06-19,WW,RDO,CFM56
716,872812,2012-11-05,WW,RDO,CF34
717,660103,2016-06-10,WW,RDO,CFM56
718,906511,2017-03-08,WW,RDO,GE90
719,706473,2016-06-22,WW,RDO,CF6
720,785494,2014-07-15,WW,RDO,CT7
721,862561,2016-05-22,WW,RDO,CFM56
722,697818,2010-10-16,WW,RDO,CFM56
723,891344,2011-06-03,WW,RDO,CFM56
724,195666,2020-08-23,WW,RDO,CF34
725,857739,2013-04-12,WW,RDO,CFM56
726,785577,2014-11-24,WW,RDO,CT7
727,785385,2014-09-29,WW,RDO,CT7
728,785794,2015-08-30,WW,RDO,CT7
729,893421,2012-01-30,WW,RDO,CFM56
730,858356,2016-08-23,WW,RDO,CFM56
731,858668,2015-03-22,WW,RDO,CFM56
732,960559,2012-04-24,WW,RDO,CFM56
733,902741,2020-09-03,WW,RDO,CF34
734,569165,2015-01-17,WW,RDO,CFM56
735,860157,2018-03-02,WW,RDO,CFM56
736,599451,2020-06-24,WW,FDM,LEAP
737,906765,2017-12-31,WW,RDO,GE90
738,706795,2017-10-21,WW,RDO,CF6
739,862806,2016-12-24,WW,RDO,CFM56
740,892700,2012-04-15,WW,RDO,CFM56
741,704830,2017-11-24,WW,RDO,CF6
742,811130,2008-07-21,WW,RDO,CF6
743,857756,2010-09-02,WW,RDO,CFM56
744,875192,2014-04-30,WW,RDO,CFM56
745,690166,2012-05-17,WW,RDO,CF6
746,896504,2012-03-04,WW,RDO,CFM56
747,697775,2012-02-06,WW,RDO,CFM56
748,785703,2012-01-23,WW,RDO,CT7
749,702516,2010-08-31,WW,RDO,CF6
750,956380,2015-01-24,WW,RDO,GENX
751,599465,2020-08-13,WW,RDO,LEAP
752,890408,2014-03-19,WW,RDO,CFM56
753,893492,2016-09-01,WW,RDO,CFM56
754,893422,2012-04-16,WW,RDO,CFM56
755,894675,2016-09-29,WW,RDO,CFM56
756,741612,2010-08-10,WW,RDO,CFM56
757,712728,2020-09-02,WW,RDO,CFM56
758,896695,2012-10-11,WW,RDO,CFM56
759,894515,2016-05-16,WW,RDO,CFM56
760,697838,2010-07-29,WW,RDO,CFM56
761,785702,2014-07-17,WW,RDO,CT7
762,785593,2015-07-16,WW,RDO,CT7
763,811134,2010-08-17,WW,RDO,CF6
764,697389,2014-09-21,WW,RDO,CFM56
765,706491,2016-12-22,WW,RDO,CF6
766,785654,2014-11-02,WW,RDO,CT7
767,741640,2009-12-05,WW,RDO,CFM56
768,858856,2017-09-06,WW,RDO,CFM56
769,896971,2020-07-10,WW,FDM,CFM56
770,731823,2013-10-22,WW,RDO,CFM56
771,860156,2015-11-07,WW,RDO,CFM56
772,741640,2011-02-16,WW,RDO,CFM56
773,785410,2015-01-04,WW,RDO,CT7
774,858246,2017-03-31,WW,RDO,CFM56
775,731805,2018-03-31,WW,RDO,CFM56
776,958361,2020-08-17,WW,FDM,GENX
777,906529,2015-01-16,WW,RDO,GE90
778,901379,2020-08-23,WW,FDM,GE90
779,785594,2013-12-07,WW,RDO,CT7
780,960786,2012-11-11,WW,RDO,CFM56
781,863457,2016-08-22,WW,RDO,CFM56
782,962963,2020-02-10,WW,FDM,CFM56
783,658332,2020-03-16,WW,FDM,CFM56
784,890430,2014-01-22,WW,RDO,CFM56
785,994731,2020-08-21,WW,RDO,CF34
786,785425,2010-03-20,WW,RDO,CT7
787,785346,2014-09-29,WW,RDO,CT7
788,706883,2017-12-10,WW,RDO,CF6
789,858525,2016-07-17,WW,RDO,CFM56
790,660151,2016-10-02,WW,RDO,CFM56
791,697857,2020-07-21,WW,FDM,CFM56
792,706785,2011-02-12,WW,RDO,CF6
793,785731,2015-03-31,WW,RDO,CT7
794,894559,2012-01-27,WW,RDO,CFM56
795,874302,2013-10-11,WW,RDO,CFM56
796,906803,2017-12-01,WW,RDO,GE90
797,655105,2016-10-19,WW,RDO,CFM56
798,959298,2015-03-02,WW,RDO,GENX
799,858953,2016-01-22,WW,RDO,CFM56
800,731486,2016-08-10,WW,RDO,CFM56
801,575530,2011-03-10,WW,RDO,CFM56
802,741590,2011-08-22,WW,RDO,CFM56
803,906249,2018-04-23,WW,RDO,GE90
804,889765,2014-05-06,WW,RDO,CFM56
805,699963,2012-03-26,WW,RDO,CFM56-5B
806,811120,2008-05-12,WW,RDO,CF6
807,785588,2015-08-05,WW,RDO,CT7
808,643355,2013-05-25,WW,RDO,CFM56
809,875192,2020-08-26,WW,RDO,CFM56
810,643322,2011-06-27,WW,RDO,CFM56
811,960849,2020-06-23,WW,FDM,CFM56
812,894626,2011-06-16,WW,RDO,CFM56
813,660288,2016-10-30,WW,RDO,CFM56
814,874274,2011-07-17,WW,RDO,CFM56
815,704766,2017-01-22,WW,RDO,CF6
816,704577,2010-11-23,WW,RDO,CF6
817,894299,2014-08-03,WW,RDO,CFM56
818,962558,2016-08-12,WW,RDO,CFM56
819,894556,2010-12-23,WW,RDO,CFM56
820,857734,2010-09-01,WW,RDO,CFM56
821,697457,2010-01-26,WW,RDO,CFM56
822,690231,2014-01-13,WW,RDO,CF6
823,874702,2010-09-10,WW,RDO,CFM56
824,785532,2012-04-13,WW,RDO,CT7
825,890526,2015-11-11,WW,RDO,CFM56
826,894353,2016-07-14,WW,RDO,CFM56
827,706154,2016-09-08,WW,RDO,CF6
828,724851,2012-04-14,WW,RDO,CFM56
829,863408,2016-11-19,WW,RDO,CFM56
830,785151,2009-12-22,WW,RDO,CT7
831,707158,2016-01-16,WW,RDO,CF6-80C
832,890251,2016-09-17,WW,RDO,CFM56
833,741599,2012-07-09,WW,RDO,CFM56
834,785151,2009-03-07,WW,RDO,CT7
835,894353,2012-04-06,WW,RDO,CFM56
836,702713,2011-03-15,WW,RDO,CF6
837,724888,2012-08-06,WW,RDO,CFM56
838,731843,2017-01-03,WW,RDO,CFM56
839,892403,2013-12-29,WW,RDO,CFM56
840,731842,2010-11-23,WW,RDO,CFM56
841,805888,2015-02-02,WW,RDO,CFM56
842,741640,2011-06-07,WW,RDO,CFM56
843,965467,2011-10-11,WW,RDO,CF34
844,802804,2011-03-29,WW,RDO,CFM56
845,894195,2014-03-27,WW,RDO,CFM56
846,779341,2012-01-29,WW,RDO,CFM56
847,994789,2020-08-20,WW,FDM,CF34
848,660541,2016-12-23,WW,RDO,CFM56
849,896777,2020-07-10,WW,FDM,CFM56
850,956417,2016-06-08,WW,RDO,GENX
851,804942,2012-12-10,WW,RDO,CFM56
852,575356,2008-03-12,WW,RDO,CFM56
853,894556,2011-07-03,WW,RDO,CFM56
854,577811,2010-12-22,WW,RDO,CFM56
855,890136,2012-09-02,WW,RDO,CFM56
856,706903,2020-08-28,WW,FDM,CF6
857,706828,2011-01-23,WW,RDO,CF6
858,598122,2020-08-26,WW,FDM,LEAP
859,894114,2012-10-19,WW,RDO,CFM56
860,577790,2011-06-16,WW,RDO,CFM56
861,577811,2011-03-26,WW,RDO,CFM56
862,785494,2014-08-28,WW,RDO,CT7
863,965465,2012-10-25,WW,RDO,CF34
864,805888,2012-12-10,WW,RDO,CFM56
865,802982,2013-08-19,WW,RDO,CFM56
866,860190,2012-08-30,WW,RDO,CFM56
867,890429,2013-03-23,WW,RDO,CFM56
868,956415,2016-11-19,WW,RDO,GENX
869,804942,2014-03-30,WW,RDO,CFM56
870,697684,2020-06-17,WW,FDM,CFM56
871,645736,2020-06-27,WW,FDM,CFM56
872,858478,2016-07-17,WW,RDO,CFM56
873,575325,2011-03-18,WW,RDO,CFM56
874,892700,2012-12-25,WW,RDO,CFM56
875,888845,2012-05-28,WW,RDO,CFM56
876,906788,2018-05-01,WW,RDO,GE90
877,893421,2014-03-18,WW,RDO,CFM56
878,741613,2012-04-28,WW,RDO,CFM56
879,802784,2012-03-28,WW,RDO,CFM56
880,731435,2017-06-15,WW,RDO,CFM56
881,577810,2011-08-18,WW,RDO,CFM56
882,890429,2014-06-07,WW,RDO,CFM56
883,658399,2020-07-11,WW,FDM,CFM56
884,741618,2012-01-20,WW,RDO,CFM56
885,956707,2020-08-29,FW,FOAMCART,GENX
886,962944,2020-06-17,WW,FDM,CFM56
887,575468,2013-07-28,WW,RDO,CFM56
888,892708,2017-05-31,WW,RDO,CFM56
889,906796,2017-04-11,WW,RDO,GE90
890,706487,2016-06-25,WW,RDO,CF6
891,874302,2012-05-13,WW,RDO,CFM56
892,706823,2020-05-14,WW,FDM,CF6
893,660600,2020-08-26,WW,RDO,CFM56
894,960786,2013-12-13,WW,RDO,CFM56
895,741590,2010-11-03,WW,RDO,CFM56
896,702743,2018-03-18,WW,RDO,CF6
897,729937,2020-08-21,WW,FDM,CFM56
898,858427,2016-11-28,WW,RDO,CFM56
899,872969,2012-11-08,WW,RDO,CF34
900,697503,2010-05-29,WW,RDO,CFM56
901,660240,2020-04-02,WW,FDM,CFM56
902,891345,2015-02-27,WW,RDO,CFM56
903,896743,2014-12-16,WW,RDO,CFM56
904,906654,2017-05-19,WW,RDO,GE90
905,785425,2008-05-23,WW,RDO,CT7
906,731361,2011-03-15,WW,RDO,CFM56
907,577811,2011-07-29,WW,RDO,CFM56
908,874274,2012-05-13,WW,RDO,CFM56
909,575395,2011-06-19,WW,RDO,CFM56
910,309132,2011-12-19,WW,RDO,CT7
911,857703,2017-03-31,WW,RDO,CFM56
912,785461,2010-09-21,WW,RDO,CT7
913,860154,2010-09-02,WW,RDO,CFM56
914,804519,2016-11-14,WW,RDO,CFM56
915,892959,2014-11-09,WW,RDO,CFM56
916,643973,2013-07-23,WW,RDO,CFM56
917,874273,2016-12-17,WW,RDO,CFM56
918,658573,2020-04-06,WW,FDM,CFM56
919,902579,2020-09-01,WW,RDO,CF34
920,893927,2014-08-10,WW,RDO,CFM56
921,785757,2012-04-23,WW,RDO,CT7
922,862248,2016-12-06,WW,RDO,CFM56
923,785577,2012-03-24,WW,RDO,CT7
924,862306,2016-10-03,WW,RDO,CFM56
925,706688,2012-02-29,WW,RDO,CF6
926,785595,2010-11-03,WW,RDO,CT7
927,779488,2011-02-18,WW,RDO,CFM56
928,706951,2017-01-31,WW,RDO,CF6
929,706153,2017-03-24,WW,RDO,CF6
930,703115,2014-02-10,WW,RDO,CF6
931,741590,2010-06-05,WW,RDO,CFM56
932,857734,2017-09-11,WW,RDO,CFM56
933,874443,2011-03-17,WW,RDO,CFM56
934,702884,2010-12-26,WW,RDO,CF6
935,906174,2012-01-29,WW,RDO,GE90
936,785655,2013-12-06,WW,RDO,CT7
937,804942,2016-11-10,WW,RDO,CFM56
938,811126,2008-11-07,WW,RDO,CF6
939,569308,2015-11-03,WW,RDO,CFM56
940,811125,2007-08-01,WW,RDO,CF6
941,785425,2007-07-02,WW,RDO,CT7
942,906318,2016-07-14,WW,RDO,GE90
943,697838,2009-10-14,WW,RDO,CFM56
944,702673,2010-12-11,WW,RDO,CF6
945,785563,2014-11-02,WW,RDO,CT7
946,891344,2016-11-30,WW,RDO,CFM56
947,660402,2016-12-20,WW,RDO,CFM56
948,893927,2013-07-23,WW,RDO,CFM56
949,731435,2010-10-11,WW,RDO,CFM56
950,862275,2016-09-15,WW,RDO,CFM56
951,785494,2015-01-11,WW,RDO,CT7
952,710538,2020-09-02,WW,RDO,CFM56
953,858203,2013-04-05,WW,RDO,CFM56
954,962138,2013-10-26,WW,RDO,CFM56
955,894299,2012-12-12,WW,RDO,CFM56
956,896261,2014-07-17,WW,RDO,CFM56
957,802677,2016-11-05,WW,RDO,CFM56-7B
958,785732,2013-12-11,WW,RDO,CT7
959,660675,2016-06-18,WW,RDO,CFM56
960,858827,2010-08-31,WW,RDO,CFM56
961,896797,2011-03-25,WW,RDO,CFM56
962,785703,2011-09-04,WW,RDO,CT7
963,785510,2009-07-29,WW,RDO,CT7
964,785654,2014-11-25,WW,RDO,CT7
965,702880,2010-10-10,WW,RDO,CF6
966,857738,2017-09-04,WW,RDO,CFM56
967,873124,2013-07-16,WW,RDO,CF34
968,704629,2010-08-31,WW,RDO,CF6
969,706795,2010-12-21,WW,RDO,CF6
970,575794,2011-03-14,WW,RDO,CFM56
971,803988,2013-01-22,WW,RDO,CFM56
972,703139,2010-12-07,WW,RDO,CF6
973,707113,2016-12-26,WW,RDO,CF6
974,804502,2020-08-12,WW,FDM,CFM56
975,858198,2011-03-14,WW,RDO,CFM56
976,803988,2014-01-25,WW,RDO,CFM56
977,802809,2011-03-11,WW,RDO,CFM56
978,706498,2017-02-07,WW,RDO,CF6
979,862781,2016-09-02,WW,RDO,CFM56
980,858858,2016-12-23,WW,RDO,CFM56
981,862561,2020-08-24,WW,RDO,CFM56
982,874292,2014-02-20,WW,RDO,CFM56
983,785380,2014-11-02,WW,RDO,CT7
984,858725,2012-06-17,WW,RDO,CFM56
985,785587,2014-07-20,WW,RDO,CT7
986,704137,2014-05-21,WW,RDO,CF6
987,704456,2016-10-05,WW,RDO,CF6
988,892929,2013-03-05,WW,RDO,CFM56
989,785416,2011-09-04,WW,RDO,CT7
990,860258,2017-11-08,WW,RDO,CFM56
991,577689,2015-03-25,WW,RDO,CFM56
992,893698,2011-06-03,WW,RDO,CFM56
993,894412,2011-09-07,WW,RDO,CFM56
994,785654,2015-04-12,WW,RDO,CT7
995,702743,2014-12-23,WW,RDO,CF6
996,785794,2011-09-07,WW,RDO,CT7
997,811134,2007-01-29,WW,RDO,CF6
998,958361,2020-02-24,WW,FDM,GENX
999,858725,2013-08-05,WW,RDO,CFM56
1000,805855,2016-10-07,WW,RDO,CFM56
1001,785795,2010-12-20,WW,RDO,CT7
1002,695509,2013-05-31,WW,RDO,CF6
1003,706489,2018-05-03,WW,RDO,CF6
1004,890440,2012-10-30,WW,RDO,CFM56
1005,785578,2012-04-20,WW,RDO,CT7
1006,894121,2016-11-05,WW,RDO,CFM56
1007,741592,2011-01-22,WW,RDO,CFM56
1008,802246,2016-12-28,WW,RDO,CFM56
1009,958340,2020-01-17,WW,FDM,GENX
1010,906247,2018-02-14,WW,RDO,GE90
1011,802741,2013-09-27,WW,RDO,CFM56
1012,785191,2015-09-14,WW,RDO,CT7
1013,858417,2017-06-03,WW,RDO,CFM56
1014,785577,2015-07-12,WW,RDO,CT7
1015,858827,2016-08-09,WW,RDO,CFM56
1016,785577,2015-01-01,WW,RDO,CT7
1017,697503,2010-04-26,WW,RDO,CFM56
1018,785461,2010-01-26,WW,RDO,CT7
1019,785595,2011-06-11,WW,RDO,CT7
1020,785510,2009-10-22,WW,RDO,CT7
1021,706153,2014-09-03,WW,RDO,CF6
1022,858353,2017-06-20,WW,RDO,CFM56
1023,894692,2010-09-13,WW,RDO,CFM56
1024,858684,2014-12-22,WW,RDO,CFM56
1025,706892,2011-01-16,WW,RDO,CF6
1026,726189,2017-03-23,WW,RDO,CFM56
1027,965465,2013-09-01,WW,RDO,CF34
1028,704549,2010-09-01,WW,RDO,CF6
1029,892700,2012-08-21,WW,RDO,CFM56
1030,598598,2020-07-20,WW,FDM,LEAP
1031,857664,2012-11-11,WW,RDO,CFM56
1032,785595,2015-07-20,WW,RDO,CT7
1033,706943,2010-04-20,WW,RDO,CF6
1034,658161,2017-01-18,WW,RDO,CFM56
1035,785731,2014-12-09,WW,RDO,CT7
1036,785794,2014-10-24,WW,RDO,CT7
1037,706688,2017-01-30,WW,RDO,CF6
1038,704617,2012-06-05,WW,RDO,CF6
1039,892959,2013-05-08,WW,RDO,CFM56
1040,856751,2011-02-22,WW,RDO,CFM56
1041,858178,2014-08-01,WW,RDO,CFM56
1042,874248,2016-09-25,WW,RDO,CFM56
1043,858335,2016-04-26,WW,RDO,CFM56
1044,731920,2010-12-08,WW,RDO,CFM56
1045,785588,2011-09-19,WW,RDO,CT7
1046,704815,2010-09-05,WW,RDO,CF6
1047,779350,2010-07-09,WW,RDO,CFM56
1048,598262,2020-07-11,WW,FDM,LEAP
1049,896666,2012-03-03,WW,RDO,CFM56
1050,896797,2011-10-04,WW,RDO,CFM56
1051,785382,2012-07-10,WW,RDO,CT7
1052,779350,2010-04-09,WW,RDO,CFM56
1053,785461,2010-11-03,WW,RDO,CT7
1054,702643,2014-02-10,WW,RDO,CF6
1055,863256,2016-10-22,WW,RDO,CFM56
1056,785731,2012-07-08,WW,RDO,CT7
1057,731390,2011-05-06,WW,RDO,CFM56
1058,779845,2011-02-23,WW,RDO,CFM56
1059,785410,2012-07-09,WW,RDO,CT7
1060,706829,2011-05-16,WW,RDO,CF6
1061,569171,2015-08-19,WW,RDO,CFM56
1062,193327,2011-02-22,WW,RDO,CF34
1063,741613,2012-07-09,WW,RDO,CFM56
1064,858684,2013-11-13,WW,RDO,CFM56
1065,965467,2011-04-17,WW,RDO,CF34
1066,785456,2011-09-03,WW,RDO,CT7
1067,731404,2016-10-13,WW,RDO,CFM56
1068,785461,2010-05-21,WW,RDO,CT7
1069,697838,2010-01-23,WW,RDO,CFM56
1070,741640,2011-07-30,WW,RDO,CFM56
1071,965472,2013-09-01,WW,RDO,CF34
1072,862561,2016-09-06,WW,RDO,CFM56
1073,891672,2012-03-25,WW,RDO,CFM56
1074,599639,2020-08-24,WW,FDM,LEAP
1075,785456,2014-01-08,WW,RDO,CT7
1076,892700,2011-12-11,WW,RDO,CFM56
1077,858725,2013-03-24,WW,RDO,CFM56
1078,857561,2012-03-08,WW,RDO,CFM56
1079,785425,2011-07-23,WW,RDO,CT7
1080,785732,2014-07-03,WW,RDO,CT7
1081,802784,2016-12-10,WW,RDO,CFM56
1082,706155,2015-09-16,WW,RDO,CF6
1083,874248,2011-08-14,WW,RDO,CFM56
1084,858609,2013-07-08,WW,RDO,CFM56
1085,894120,2012-11-28,WW,RDO,CFM56
1086,874346,2014-09-28,WW,RDO,CFM56
1087,785757,2015-04-26,WW,RDO,CT7
1088,741613,2011-08-22,WW,RDO,CFM56
1089,906121,2016-05-17,WW,RDO,GE90
1090,577514,2017-04-06,WW,RDO,CFM56
1091,811319,2014-07-11,WW,RDO,CF6
1092,857739,2018-04-30,WW,RDO,CFM56
1093,858963,2013-11-25,WW,RDO,CFM56
1094,802877,2013-05-29,WW,RDO,CFM56-7B
1095,697613,2011-08-16,WW,RDO,CFM56
1096,894654,2012-03-23,WW,RDO,CFM56
1097,857388,2012-07-25,WW,RDO,CFM56
1098,892962,2010-12-07,WW,RDO,CFM56
1099,741542,2012-06-15,WW,RDO,CFM56
1100,785494,2014-11-02,WW,RDO,CT7
1101,894356,2012-04-06,WW,RDO,CFM56
1102,193328,2011-02-22,WW,RDO,CF34
1103,706646,2017-01-17,WW,RDO,CF6
1104,894120,2014-07-23,WW,RDO,CFM56
1105,785562,2015-07-29,WW,RDO,CT7
1106,888889,2014-04-28,WW,RDO,CFM56
1107,038237,2020-08-26,WW,RDO,CFM56
1108,731403,2016-12-26,WW,RDO,CFM56
1109,894559,2013-04-12,WW,RDO,CFM56
1110,862389,2016-07-28,WW,RDO,CFM56
1111,785425,2011-06-01,WW,RDO,CT7
1112,862326,2016-06-07,WW,RDO,CFM56
1113,802246,2015-02-15,WW,RDO,CFM56
1114,888448,2013-04-29,WW,RDO,CFM56
1115,741612,2011-02-25,WW,RDO,CFM56
1116,907315,2014-05-14,WW,RDO,GE90
1117,706805,2020-05-16,WW,FDM,CF6
1118,873005,2012-11-01,WW,RDO,CF34
1119,864818,2020-08-30,WW,RDO,CFM56
1120,804770,2013-05-07,WW,RDO,CFM56-7B
1121,811124,2008-07-06,WW,RDO,CF6
1122,660565,2015-07-19,WW,RDO,CFM56
1123,874304,2015-01-13,WW,RDO,CFM56
1124,785461,2009-07-29,WW,RDO,CT7
1125,726189,2014-06-15,WW,RDO,CFM56
1126,891345,2016-09-16,WW,RDO,CFM56
1127,863222,2016-10-01,WW,RDO,CFM56
1128,706926,2017-11-30,WW,RDO,CF6
1129,894654,2013-11-16,WW,RDO,CFM56
1130,785510,2011-06-10,WW,RDO,CT7
1131,802294,2012-02-04,WW,RDO,CFM56
1132,874274,2016-09-05,WW,RDO,CFM56
1133,706795,2011-11-28,WW,RDO,CF6
1134,741640,2009-10-12,WW,RDO,CFM56
1135,706579,2016-06-26,WW,RDO,CF6
1136,697514,2013-06-15,WW,RDO,CFM56
1137,862299,2016-10-03,WW,RDO,CFM56
1138,657388,2015-08-14,WW,RDO,CFM56-7B
1139,893927,2013-03-13,WW,RDO,CFM56
1140,690240,2016-12-01,WW,RDO,CF6
1141,863740,2016-12-23,WW,RDO,CFM56
1142,891188,2015-04-09,WW,RDO,CFM56
1143,785588,2015-09-19,WW,RDO,CT7
1144,811500,2016-07-24,WW,RDO,CF6
1145,661769,2020-03-27,WW,FDM,CFM56
1146,726236,2013-02-20,WW,RDO,CFM56
1147,860258,2017-07-25,WW,RDO,CFM56
1148,902560,2020-08-25,WW,RDO,CF34
1149,785702,2014-09-11,WW,RDO,CT7
1150,741592,2011-06-14,WW,RDO,CFM56
1151,862582,2016-07-26,WW,RDO,CFM56
1152,779394,2012-02-16,WW,RDO,CFM56
1153,575612,2011-02-23,WW,RDO,CFM56
1154,892803,2015-08-15,WW,RDO,CFM56
1155,785380,2014-09-25,WW,RDO,CT7
1156,697457,2010-08-03,WW,RDO,CFM56
1157,874304,2014-04-10,WW,RDO,CFM56
1158,741612,2011-06-24,WW,RDO,CFM56
1159,858712,2012-09-20,WW,RDO,CFM56
1160,856334,2012-03-23,WW,RDO,CFM56
1161,785793,2010-11-08,WW,RDO,CT7
1162,874346,2012-05-25,WW,RDO,CFM56
1163,785458,2014-07-09,WW,RDO,CT7
1164,697503,2010-12-10,WW,RDO,CFM56
1165,892959,2011-10-11,WW,RDO,CFM56
1166,706490,2016-05-18,WW,RDO,CF6
1167,658464,2020-07-19,WW,FDM,CFM56
1168,706770,2010-07-23,WW,RDO,CF6
1169,858963,2013-02-24,WW,RDO,CFM56
1170,860195,2012-02-28,WW,RDO,CFM56
1171,704614,2010-09-03,WW,RDO,CF6
